agency,sku,date,volume,price_regular,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,discount_in_percent,month,agency_num,sku_num
Agency_53,SKU_02,2017-01-01,5041.116,1667.5492390000002,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,19.517152920484165,1,53,2
Agency_53,SKU_02,2017-02-01,7525.44,1682.280203,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,25.756301252746777,2,53,2
Agency_53,SKU_02,2017-03-01,5648.2919999999995,1682.3080260000002,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,1,23.015411923143258,3,53,2
Agency_53,SKU_02,2017-04-01,9002.88,1682.361519,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,0,28.66036934122243,4,53,2
Agency_53,SKU_02,2017-05-01,7152.732,1682.987319,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,18.758298974444024,5,53,2
Agency_53,SKU_02,2017-06-01,11643.375,1682.295466,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,22.59019623369775,6,53,2
Agency_53,SKU_02,2017-07-01,9353.445,1680.4737949999999,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,22.638153128713324,7,53,2
Agency_53,SKU_02,2017-08-01,8834.295,1680.407954,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,22.468546587229497,8,53,2
Agency_53,SKU_02,2017-09-01,9431.8575,1678.696048,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,28.087832253001167,9,53,2
Agency_53,SKU_02,2017-10-01,7658.064,1678.8933949999998,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,28.252333019631664,10,53,2
Agency_53,SKU_02,2017-11-01,4778.1359999999995,1666.758397,1729177,111048,0,0,0,0,0,0,1,0,0,0,1,0,24.22912527255742,11,53,2
Agency_53,SKU_02,2017-12-01,2813.508,1707.1706570000001,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,18.41228993194908,12,53,2
Agency_53,SKU_03,2013-01-01,249.0624,1259.762728,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,0.33910480958442835,1,53,3
Agency_53,SKU_03,2013-02-01,270.8046,1260.2649720000002,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,2.460056312665651,2,53,3
Agency_53,SKU_03,2013-03-01,316.0656,1282.570124,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,1,0.28470879928277515,3,53,3
Agency_53,SKU_03,2013-04-01,340.5996,1341.13263,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,1.3239057497243951,4,53,3
Agency_53,SKU_03,2013-05-01,478.5822,1369.279556,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,5.193471025576314,5,53,3
Agency_53,SKU_03,2013-06-01,642.7062,1356.165419,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,7.433080551068085,6,53,3
Agency_53,SKU_03,2013-07-01,660.9798,1363.474758,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,7.350722073286815,7,53,3
Agency_53,SKU_03,2013-08-01,763.3455,1361.5304609999998,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,7.43888079636582,8,53,3
Agency_53,SKU_03,2013-09-01,592.2,1356.822531,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,6.032345139469091,9,53,3
Agency_53,SKU_03,2013-10-01,563.5206,1354.847075,1729177,111048,0,0,0,0,0,0,0,0,0,0,1,0,4.098024937611501,10,53,3
Agency_53,SKU_03,2013-11-01,460.9008,1357.460623,1729177,111048,0,0,0,0,0,0,1,0,0,0,0,0,3.6532882177017667,11,53,3
Agency_53,SKU_03,2013-12-01,462.2544,1358.424056,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,1.9423673250968987,12,53,3
Agency_53,SKU_03,2014-01-01,346.3524,1354.4840199999999,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,1.4288726713807964,1,53,3
Agency_53,SKU_03,2014-02-01,469.0224,1346.1728050000002,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,7.189862448602947,2,53,3
Agency_53,SKU_03,2014-03-01,437.805,1348.45064,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,1,2.3963158933277677,3,53,3
Agency_53,SKU_03,2014-04-01,561.0672,1345.3301609999999,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,0,1.343667192190453,4,53,3
Agency_53,SKU_03,2014-05-01,730.6056,1437.425241,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,3.082834622353762,5,53,3
Agency_53,SKU_03,2014-06-01,562.8438,1427.050046,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,4.520872353484371,6,53,3
Agency_53,SKU_03,2014-07-01,472.491,1458.557717,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,0.5328774384044481,7,53,3
Agency_53,SKU_03,2014-08-01,432.4752,1456.8605539999999,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,0.6125852591379862,8,53,3
Agency_53,SKU_03,2014-09-01,411.8328,1457.002805,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,1.4910360450541478,9,53,3
Agency_53,SKU_03,2014-10-01,392.2056,1457.099943,1729177,111048,0,0,0,0,0,0,0,0,0,0,1,0,0.7757607193867003,10,53,3
Agency_53,SKU_03,2014-11-01,285.948,1455.6203890000002,1729177,111048,0,0,0,0,0,0,1,1,0,0,0,0,0.9710599759948815,11,53,3
Agency_53,SKU_03,2014-12-01,333.6624,1456.078127,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,1.4739217355196215,12,53,3
Agency_53,SKU_03,2015-01-01,329.1786,1459.576312,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,2.5919439558566912,1,53,3
Agency_53,SKU_03,2015-02-01,240.6024,1459.4653349999999,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,2.607031224897164,2,53,3
Agency_53,SKU_03,2015-03-01,243.3942,1466.32675,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,1,2.480972880021455,3,53,3
Agency_53,SKU_03,2015-04-01,324.1872,1468.66455,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,0,3.1067296476925246,4,53,3
Agency_53,SKU_03,2015-05-01,289.4166,1499.340726,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,3.01704930811037,5,53,3
Agency_53,SKU_03,2015-06-01,253.2924,1524.182998,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,3.181170441057499,6,53,3
Agency_53,SKU_03,2015-07-01,250.416,1518.137341,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,2.733479302515885,7,53,3
Agency_53,SKU_03,2015-08-01,279.7722,1523.332499,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,3.4295812000528976,8,53,3
Agency_53,SKU_03,2015-09-01,283.2408,1518.910025,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,3.618267645576966,9,53,3
Agency_53,SKU_03,2015-10-01,230.8734,1581.152434,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,3.305899980039496,10,53,3
Agency_53,SKU_03,2015-11-01,200.3328,1582.65877,1729177,111048,0,0,0,0,0,0,1,0,0,0,1,0,3.1404697552081933,11,53,3
Agency_53,SKU_03,2015-12-01,226.2204,1590.371015,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,3.162891584766464,12,53,3
Agency_53,SKU_03,2016-01-01,154.9872,1603.2527289999998,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,3.1052189776126062,1,53,3
Agency_53,SKU_03,2016-02-01,340.6842,1598.570708,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,2.462963871598728,2,53,3
Agency_53,SKU_03,2016-03-01,850.0605,1590.446382,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,0,3.7034006092007945,3,53,3
Agency_53,SKU_03,2016-04-01,1057.5,1572.288331,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,1,4.279852535520726,4,53,3
Agency_53,SKU_03,2016-05-01,908.8575,1581.248638,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,4.802527646509189,5,53,3
Agency_53,SKU_03,2016-06-01,649.2204,1577.425251,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,6.845615279173694,6,53,3
Agency_53,SKU_03,2016-07-01,604.467,1609.534361,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,23.51676032345357,7,53,3
Agency_53,SKU_03,2016-08-01,550.8348,1608.292958,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,23.449172125268984,8,53,3
Agency_53,SKU_03,2016-09-01,622.9098,1614.61374,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,22.1082528382299,9,53,3
Agency_53,SKU_03,2016-10-01,479.68725,1611.368564,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,16.845476389720602,10,53,3
Agency_53,SKU_03,2016-11-01,418.58025,1606.964309,1729177,111048,0,0,0,0,0,0,1,0,0,0,1,0,16.792778936573136,11,53,3
Agency_53,SKU_03,2016-12-01,437.8185,1613.474756,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,16.858384612991113,12,53,3
Agency_53,SKU_03,2017-01-01,380.27325,1689.392754,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,15.577144176622888,1,53,3
Agency_53,SKU_03,2017-02-01,414.597,1713.304483,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,15.3081031773615,2,53,3
Agency_53,SKU_03,2017-03-01,458.9193,1716.499675,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,1,15.569739621418805,3,53,3
Agency_53,SKU_03,2017-04-01,438.5664,1719.6199199999999,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,0,15.538367513211874,4,53,3
Agency_53,SKU_03,2017-05-01,511.0686,1720.03287,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,15.30723648321907,5,53,3
Agency_53,SKU_03,2017-06-01,539.8326,1717.866552,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,14.803325654366661,6,53,3
Agency_53,SKU_03,2017-07-01,549.9846,1690.0237670000001,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,14.685622228885494,7,53,3
Agency_53,SKU_03,2017-08-01,552.7764,1718.956562,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,16.078974135240536,8,53,3
Agency_53,SKU_03,2017-09-01,611.9118,1726.8063809999999,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,26.491987986231564,9,53,3
Agency_53,SKU_03,2017-10-01,390.5136,1715.559621,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,16.668255681683476,10,53,3
Agency_53,SKU_03,2017-11-01,358.4502,1707.862098,1729177,111048,0,0,0,0,0,0,1,0,0,0,1,0,14.84805830031366,11,53,3
Agency_53,SKU_03,2017-12-01,411.7482,1716.8055739999998,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,17.882793465347877,12,53,3
Agency_53,SKU_04,2013-01-01,2403.8541,1730.7340550000001,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,3.703469335154441,1,53,4
Agency_53,SKU_04,2013-02-01,2705.78175,1725.793852,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,3.428855765792819,2,53,4
Agency_53,SKU_04,2013-03-01,3632.77875,1765.5732079999998,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,1,7.781318745520975,3,53,4
Agency_53,SKU_04,2013-04-01,3022.53375,1847.419723,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,7.007733185275732,4,53,4
Agency_53,SKU_04,2013-05-01,3571.6905,1846.217255,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,6.252736923965105,5,53,4
Agency_53,SKU_04,2013-06-01,3118.7670000000003,1868.5900760000002,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,5.978578417752443,6,53,4
Agency_53,SKU_04,2013-07-01,1723.0635,1898.4528059999998,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,7.752331031609537,7,53,4
Agency_53,SKU_04,2013-08-01,397.5219,2019.259373,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,8.559484547208784,8,53,4
Agency_53,SKU_04,2013-09-01,1852.269,2034.134654,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,3.6226378059630666,9,53,4
Agency_53,SKU_04,2013-10-01,2234.2635,2033.488239,1729177,111048,0,0,0,0,0,0,0,0,0,0,1,0,4.606467950169443,10,53,4
Agency_53,SKU_04,2013-11-01,1980.3249,2021.8848070000001,1729177,111048,0,0,0,0,0,0,1,0,0,0,0,0,7.0607633780988195,11,53,4
Agency_53,SKU_04,2013-12-01,2798.6925,2019.849034,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,13.253976683091059,12,53,4
Agency_53,SKU_04,2014-01-01,2025.5661,2016.3059059999998,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,11.542847605982267,1,53,4
Agency_53,SKU_04,2014-02-01,2249.85525,2035.722047,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,9.950463094827406,2,53,4
Agency_53,SKU_04,2014-03-01,2444.6865,2028.783557,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,1,8.906061633661002,3,53,4
Agency_53,SKU_04,2014-04-01,2814.6675,2035.9339699999998,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,0,8.688093356976601,4,53,4
Agency_53,SKU_04,2014-05-01,2365.7055,2032.449621,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,10.536690788656946,5,53,4
Agency_53,SKU_04,2014-06-01,1901.856,2048.9188670000003,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,5.543724538312818,6,53,4
Agency_53,SKU_04,2014-07-01,2498.937,2057.117758,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,17.92556024398483,7,53,4
Agency_53,SKU_04,2014-08-01,2519.385,2042.997071,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,6.667134668642899,8,53,4
Agency_53,SKU_04,2014-09-01,2173.49475,2036.320995,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,14.466494561678866,9,53,4
Agency_53,SKU_04,2014-10-01,2024.7993,2028.230811,1729177,111048,0,0,0,0,0,0,0,0,0,0,1,0,14.838236524551052,10,53,4
Agency_53,SKU_04,2014-11-01,2010.4857,2036.991349,1729177,111048,0,0,0,0,0,0,1,1,0,0,0,0,14.348284892986063,11,53,4
Agency_53,SKU_04,2014-12-01,2827.4475,2046.551152,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,12.322642986643512,12,53,4
Agency_53,SKU_04,2015-01-01,1400.2407,2047.2122359999998,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,8.47071871448115,1,53,4
Agency_53,SKU_04,2015-02-01,1284.00675,2051.271874,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,10.036289855549397,2,53,4
Agency_53,SKU_04,2015-03-01,2521.23825,1950.7092920000002,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,1,9.927837776455313,3,53,4
Agency_53,SKU_04,2015-04-01,2181.60975,1985.3435739999998,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,0,8.737670863209495,4,53,4
Agency_53,SKU_04,2015-05-01,1557.882,2019.203175,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,10.870601419295015,5,53,4
Agency_53,SKU_04,2015-06-01,1802.8110000000001,1957.237916,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,7.713022559287063,6,53,4
Agency_53,SKU_04,2015-07-01,2053.36275,2082.955976,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,9.33114920523889,7,53,4
Agency_53,SKU_04,2015-08-01,1899.49125,2098.538818,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,9.369343054963686,8,53,4
Agency_53,SKU_04,2015-09-01,2230.17375,2090.31953,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,11.3316524866416,9,53,4
Agency_53,SKU_04,2015-10-01,1703.5101,2094.661985,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,10.173800046311529,10,53,4
Agency_53,SKU_04,2015-11-01,1403.6274,2076.790304,1729177,111048,0,0,0,0,0,0,1,0,0,0,1,0,10.208995900628011,11,53,4
Agency_53,SKU_04,2015-12-01,4206.537,2096.512925,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,12.849690254115654,12,53,4
Agency_53,SKU_04,2016-01-01,1855.0809,2114.559842,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,16.439641579081872,1,53,4
Agency_53,SKU_04,2016-02-01,1347.651,2110.13355,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,9.709453982189894,2,53,4
Agency_53,SKU_04,2016-03-01,2082.11775,2103.841058,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,0,9.31428261915782,3,53,4
Agency_53,SKU_04,2016-04-01,2234.7105,2109.2758,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,1,11.46261385068752,4,53,4
Agency_53,SKU_04,2016-05-01,2784.37875,2090.218842,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,12.764980998099718,5,53,4
Agency_53,SKU_04,2016-06-01,2884.893,2091.7950530000003,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,19.211087884717355,6,53,4
Agency_53,SKU_04,2016-07-01,3068.67,2113.7995739999997,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,14.32224373227166,7,53,4
Agency_53,SKU_04,2016-08-01,3104.9925,2230.58957,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,20.07245671824781,8,53,4
Agency_53,SKU_04,2016-09-01,2956.39725,2280.299063,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,21.39567252017066,9,53,4
Agency_53,SKU_04,2016-10-01,1526.12685,2276.188102,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,32.00777410969878,10,53,4
Agency_53,SKU_04,2016-11-01,2950.4775,2268.231358,1729177,111048,0,0,0,0,0,0,1,0,0,0,1,0,21.857461949434875,11,53,4
Agency_53,SKU_04,2016-12-01,2437.86375,2277.149083,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,21.823415678401588,12,53,4
Agency_53,SKU_04,2017-01-01,2025.975,2294.780563,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,23.49738344023093,1,53,4
Agency_53,SKU_04,2017-02-01,1070.3625,2312.095415,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,22.870157285442307,2,53,4
Agency_53,SKU_04,2017-03-01,1628.826,2290.021005,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,1,24.30567059361973,3,53,4
Agency_53,SKU_04,2017-04-01,1289.56575,2264.005738,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,0,26.08618856777827,4,53,4
Agency_53,SKU_04,2017-05-01,2853.51825,2275.066455,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,21.23536571594345,5,53,4
Agency_53,SKU_04,2017-06-01,2768.0205,2284.416318,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,18.996195246054096,6,53,4
Agency_53,SKU_04,2017-07-01,2970.13575,2275.384884,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,15.296096693239699,7,53,4
Agency_53,SKU_04,2017-08-01,3847.9305,2285.527339,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,15.685635471630643,8,53,4
Agency_53,SKU_04,2017-09-01,1464.20475,2274.500544,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,17.423401372464124,9,53,4
Agency_53,SKU_04,2017-10-01,1272.8241,2380.737234,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,17.23692363606726,10,53,4
Agency_53,SKU_04,2017-11-01,1790.286,2381.3162620000003,1729177,111048,0,0,0,0,0,0,1,0,0,0,1,0,18.233935488909868,11,53,4
Agency_53,SKU_04,2017-12-01,2898.8235,2457.827826,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,25.39362633125303,12,53,4
Agency_53,SKU_05,2013-01-01,4390.7607,1307.482211,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,1.5609245638906821,1,53,5
Agency_53,SKU_05,2013-02-01,4419.516,1307.7451210000002,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,2.0954106851529213,2,53,5
Agency_53,SKU_05,2013-03-01,5303.12475,1333.9327529999998,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,1,2.1141333351757052,3,53,5
Agency_53,SKU_05,2013-04-01,5439.999,1375.917163,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,1.982447034858304,4,53,5
Agency_53,SKU_05,2013-05-01,6275.36325,1385.26009,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,2.056254432335519,5,53,5
Agency_53,SKU_05,2013-06-01,5582.87925,1397.425046,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,2.1900677311890684,6,53,5
Agency_53,SKU_05,2013-07-01,6119.255999999999,1394.579254,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,2.62501667761078,7,53,5
Agency_53,SKU_05,2013-08-01,5613.35925,1395.0052039999998,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,3.062379902060925,8,53,5
Agency_53,SKU_05,2013-09-01,4945.28475,1395.356509,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,3.0116281200505726,9,53,5
Agency_53,SKU_05,2013-10-01,5427.1548,1400.7168869999998,1729177,111048,0,0,0,0,0,0,0,0,0,0,1,0,4.595623612268195,10,53,5
Agency_53,SKU_05,2013-11-01,4338.2349,1414.030343,1729177,111048,0,0,0,0,0,0,1,0,0,0,0,0,3.4399820513611146,11,53,5
Agency_53,SKU_05,2013-12-01,6369.744000000001,1418.0704970000002,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,3.582291579118862,12,53,5
Agency_53,SKU_05,2014-01-01,4503.4803,1411.008767,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,6.046445847490613,1,53,5
Agency_53,SKU_05,2014-02-01,5357.376,1407.2532800000001,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,4.372003382361986,2,53,5
Agency_53,SKU_05,2014-03-01,5988.77175,1408.698729,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,1,4.135347026354846,3,53,5
Agency_53,SKU_05,2014-04-01,7457.13,1412.91578,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,0,7.886121421901028,4,53,5
Agency_53,SKU_05,2014-05-01,7877.4675,1499.4091859999999,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,5.2847694105029985,5,53,5
Agency_53,SKU_05,2014-06-01,6149.03325,1602.88065,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,4.309813771848827,6,53,5
Agency_53,SKU_05,2014-07-01,6091.395,1550.7857720000002,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,6.179219833595429,7,53,5
Agency_53,SKU_05,2014-08-01,6508.0875,1533.878385,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,5.442149378746216,8,53,5
Agency_53,SKU_05,2014-09-01,5302.7415,1545.526922,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,6.590876389793486,9,53,5
Agency_53,SKU_05,2014-10-01,6021.0414,1537.337346,1729177,111048,0,0,0,0,0,0,0,0,0,0,1,0,7.806646492538924,10,53,5
Agency_53,SKU_05,2014-11-01,4962.5379,1529.353959,1729177,111048,0,0,0,0,0,0,1,1,0,0,0,0,7.668374238013792,11,53,5
Agency_53,SKU_05,2014-12-01,7648.4475,1531.96433,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,7.2540950741326995,12,53,5
Agency_53,SKU_05,2015-01-01,5087.1429,1530.9220970000001,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,7.566188196446158,1,53,5
Agency_53,SKU_05,2015-02-01,5386.19475,1526.977782,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,7.7534305603930544,2,53,5
Agency_53,SKU_05,2015-03-01,5058.963,1529.7382949999999,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,1,9.275711045724982,3,53,5
Agency_53,SKU_05,2015-04-01,6750.396,1521.946111,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,0,9.06776606625857,4,53,5
Agency_53,SKU_05,2015-05-01,7206.25875,1505.4873539999999,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,8.786172972396818,5,53,5
Agency_53,SKU_05,2015-06-01,6506.1705,1499.085139,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,8.249745513620224,6,53,5
Agency_53,SKU_05,2015-07-01,7087.149,1494.5632859999998,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,8.578085397984278,7,53,5
Agency_53,SKU_05,2015-08-01,7852.7325,1492.651811,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,8.584480657559059,8,53,5
Agency_53,SKU_05,2015-09-01,6326.1,1486.7675869999998,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,9.796325886676732,9,53,5
Agency_53,SKU_05,2015-10-01,6855.9588,1487.154792,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,11.340902097567259,10,53,5
Agency_53,SKU_05,2015-11-01,6107.4342,1487.216686,1729177,111048,0,0,0,0,0,0,1,0,0,0,1,0,9.552918504573583,11,53,5
Agency_53,SKU_05,2015-12-01,6798.38475,1522.596552,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,3.9818190130776023,12,53,5
Agency_53,SKU_05,2016-01-01,6057.2088,1520.4147890000002,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,10.816483316908858,1,53,5
Agency_53,SKU_05,2016-02-01,6858.2595,1522.069776,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,8.991927253143222,2,53,5
Agency_53,SKU_05,2016-03-01,5677.13175,1695.635077,1729177,111048,1,1,0,0,0,0,0,0,0,0,0,0,10.609542137939625,3,53,5
Agency_53,SKU_05,2016-04-01,4837.869000000001,1696.827598,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,1,10.098269511997882,4,53,5
Agency_53,SKU_05,2016-05-01,5423.89575,1699.052762,1729177,111048,0,0,0,0,1,0,0,0,0,0,0,0,7.983951177615048,5,53,5
Agency_53,SKU_05,2016-06-01,7094.6895,1698.2871030000001,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,8.031180579482973,6,53,5
Agency_53,SKU_05,2016-07-01,6115.3575,1708.5058960000001,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,8.16089404938173,7,53,5
Agency_53,SKU_05,2016-08-01,5824.0019999999995,1714.459655,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,8.712168091234552,8,53,5
Agency_53,SKU_05,2016-09-01,6464.37975,1725.510862,1729177,111048,0,0,0,0,0,1,0,0,0,0,0,0,8.103575009544043,9,53,5
Agency_53,SKU_05,2016-10-01,4874.78625,1750.9689879999999,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,7.364404845758468,10,53,5
Agency_53,SKU_05,2016-11-01,5358.12375,1742.5331239999998,1729177,111048,0,0,0,0,0,0,1,0,0,0,1,0,8.957316498047819,11,53,5
Agency_53,SKU_05,2016-12-01,7854.06,1758.461348,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,10.140259904080645,12,53,5
Agency_53,SKU_05,2017-01-01,4455.42375,1801.50005,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,11.264017339327856,1,53,5
